sample,read_id,upstream_flank_len,core_repeat_len,downstream_flank_len,total_length,cag_units,caa_units,cga_units,event_count,total_event_bp,frameshift_events,in_frame_events,avg_event_length,oof_patterns
H1,m84137_260214_004236_s1/37424967/ccs,50,144,86,280,48,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/151585521/ccs,50,144,86,280,48,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/132514541/ccs,50,144,86,280,48,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/159648017/ccs,50,144,86,280,48,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/159844377/ccs,50,144,86,280,48,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/48107367/ccs,50,148,83,281,3,0,0,2,4,2,0,2.0,1
H1,m84137_260214_004236_s1/122228535/ccs,50,145,86,281,26,1,0,1,4,1,0,4.0,1
H1,m84137_260214_004236_s1/85396443/ccs,50,145,86,281,19,1,0,1,4,1,0,4.0,1
H1,m84137_260214_004236_s1/222823179/ccs,50,146,86,282,34,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/170133944/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/192807715/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/219809893/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/183765826/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/226495165/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/244057703/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/245892249/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/105912217/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/114037989/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/181866109/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/7276842/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/124847032/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/110037479/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/106037406/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/169019635/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/86574085/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/124848876/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/208144364/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/216727690/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/17960680/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/155651201/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164302323/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/201398114/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/15406400/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164957721/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/196875800/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/262933585/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/153620385/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/247728292/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/20776537/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/183305166/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/246352330/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/89592364/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101192349/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/211222682/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/232916713/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/262932707/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/24448376/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/35328195/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/132645965/ccs,50,146,87,283,24,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/190517085/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/79301494/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/170919416/ccs,50,148,86,284,17,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/179896535/ccs,50,147,87,284,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/114032910/ccs,50,147,87,284,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/114888128/ccs,50,149,86,285,46,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/239277779/ccs,50,149,86,285,20,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/149163875/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/218044106/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/209061709/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/22679633/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/68747694/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168562762/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/190714527/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/154801993/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/196742301/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/105515865/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/22217113/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/59442083/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/157354219/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/179896798/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/242423585/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/29233346/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/217055297/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/243272618/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189729527/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/190056661/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/134087511/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/155454121/ccs,50,150,86,286,50,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/54658940/ccs,50,155,83,288,49,0,0,1,2,1,0,2.0,0
H1,m84137_260214_004236_s1/101123072/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/133956790/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/206570842/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/91621886/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/14353829/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/185602569/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/205262422/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/211816571/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/39191433/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/32506978/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/102106136/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/176559753/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/181278591/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/165217508/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/8393918/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/159778438/ccs,50,153,86,289,51,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/257556669/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/96671436/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/3671121/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/65471590/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/170198496/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/208213157/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/225444517/ccs,50,159,83,292,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/83757873/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/261559210/ccs,50,156,86,292,52,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/221776574/ccs,50,156,88,294,36,0,0,4,15,4,0,3.75,3
H1,m84137_260214_004236_s1/46338104/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/259916488/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/62657461/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/174654623/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/255265395/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/237962102/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/6424872/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/212402453/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/240912638/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/173475439/ccs,50,165,80,295,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/176751271/ccs,50,162,86,298,54,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/41423883/ccs,50,162,86,298,54,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/92013145/ccs,50,162,86,298,54,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/28050490/ccs,50,162,86,298,54,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/97455138/ccs,50,163,86,299,39,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/88083311/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/22153139/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/177475171/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/24641605/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/63902426/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/202441886/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/175440691/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/37884391/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/214963691/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/113577497/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/236586249/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/224592426/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/80414486/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/157615597/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/249628542/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/82575632/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/83561904/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168886499/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/54529664/ccs,50,177,86,313,59,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/67046103/ccs,50,180,86,316,60,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/176818591/ccs,50,183,86,319,61,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/47519525/ccs,50,183,86,319,61,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78906890/ccs,50,183,86,319,61,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/172297771/ccs,50,189,86,325,63,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/10228671/ccs,50,189,86,325,63,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/8000119/ccs,50,194,86,330,12,0,0,1,2,1,0,2.0,0
H1,m84137_260214_004236_s1/113314807/ccs,50,195,86,331,65,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/251923651/ccs,50,195,86,331,65,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/176101061/ccs,50,198,86,334,66,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/208078379/ccs,50,201,86,337,67,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/160891309/ccs,50,210,80,340,70,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/6162102/ccs,50,207,86,343,69,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/57610105/ccs,50,209,86,345,55,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/85524946/ccs,50,210,86,346,70,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/153884483/ccs,50,210,86,346,70,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/158666114/ccs,50,213,86,349,71,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/108659750/ccs,50,216,86,352,72,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/84020030/ccs,50,219,86,355,73,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/124388431/ccs,50,219,86,355,73,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/178918639/ccs,50,219,86,355,73,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/96472366/ccs,50,222,86,358,74,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/195954729/ccs,50,234,86,370,78,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/79432687/ccs,50,237,86,373,79,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/257294861/ccs,50,249,86,385,83,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78709776/ccs,50,254,86,390,14,0,0,2,2,2,0,1.0,0
H1,m84137_260214_004236_s1/27657538/ccs,50,258,86,394,86,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/131337929/ccs,50,303,86,439,101,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/256642587/ccs,50,309,86,445,103,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/139198596/ccs,50,309,86,445,103,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/183830876/ccs,50,321,80,451,107,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/144575666/ccs,50,318,89,457,106,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/57413295/ccs,50,327,83,460,109,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/88670823/ccs,50,403,86,539,83,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/3801430/ccs,50,403,87,540,38,3,0,9,34,9,0,3.7777777777777777,9
H1,m84137_260214_004236_s1/84022521/ccs,50,450,80,580,150,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/241959986/ccs,50,462,86,598,154,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/142213184/ccs,50,513,86,649,171,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/179175680/ccs,50,522,86,658,174,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/32508660/ccs,50,546,80,676,182,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/144051991/ccs,50,543,86,679,181,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/199759472/ccs,50,561,86,697,186,1,0,1,3,0,1,3.0,0
H1,m84137_260214_004236_s1/32115799/ccs,50,598,89,737,45,1,0,1,4,1,0,4.0,1
H1,m84137_260214_004236_s1/158142075/ccs,50,726,86,862,242,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18746332/ccs,50,756,74,880,252,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/206772061/ccs,50,831,40,921,277,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/244846053/ccs,50,146,86,282,5,1,0,5,32,4,1,6.4,1
H1,m84137_260214_004236_s1/24707220/ccs,50,137,87,274,16,0,0,4,17,4,0,4.25,1
H1,m84137_260214_004236_s1/24973954/ccs,50,126,87,263,20,0,0,10,21,8,2,2.1,5
H1,m84137_260214_004236_s1/66456893/ccs,50,149,98,297,2,1,0,5,20,4,1,4.0,2
H1,m84137_260214_004236_s1/28448361/ccs,52,128,87,267,9,0,0,4,14,3,1,3.5,1
H1,m84137_260214_004236_s1/210373844/ccs,50,134,88,272,24,1,0,6,14,6,0,2.3333333333333335,4
H1,m84137_260214_004236_s1/62455949/ccs,50,138,85,273,9,0,0,6,18,5,1,3.0,2
H1,m84137_260214_004236_s1/211618343/ccs,50,141,90,281,25,2,0,5,18,2,3,3.6,2
H1,m84137_260214_004236_s1/130089564/ccs,50,127,86,263,14,1,0,1,4,1,0,4.0,1
H1,m84137_260214_004236_s1/250678192/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/98305599/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/241304137/ccs,50,132,87,269,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/49022945/ccs,50,134,86,270,33,0,0,1,2,1,0,2.0,0
H1,m84137_260214_004236_s1/257426610/ccs,50,138,86,274,46,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/236258827/ccs,50,141,86,277,47,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/238027421/ccs,50,134,89,273,11,1,0,9,26,8,1,2.888888888888889,2
H1,m84137_260214_004236_s1/220924998/ccs,53,132,86,271,10,0,0,6,21,4,2,3.5,0
H1,m84137_260214_004236_s1/133629481/ccs,50,138,82,270,31,0,0,5,12,4,1,2.4,0
H1,m84137_260214_004236_s1/81726905/ccs,50,136,87,273,18,0,0,7,19,6,1,2.7142857142857144,0
H1,m84137_260214_004236_s1/176691003/ccs,50,133,83,266,6,0,0,5,13,3,2,2.6,0
H1,m84137_260214_004236_s1/189076938/ccs,49,139,85,273,6,0,0,4,10,2,2,2.5,0
H1,m84137_260214_004236_s1/140054346/ccs,50,128,84,262,8,0,0,5,14,4,1,2.8,1
H1,m84137_260214_004236_s1/103743936/ccs,50,136,86,272,11,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/210111181/ccs,50,141,86,277,47,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/191824292/ccs,50,141,86,277,47,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/52168236/ccs,50,143,86,279,13,1,0,2,8,2,0,4.0,2
H1,m84137_260214_004236_s1/67572995/ccs,50,144,86,280,48,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/25956351/ccs,50,147,86,283,49,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/214046295/ccs,54,129,87,270,21,0,0,5,15,2,3,3.0,1
H1,m84137_260214_004236_s1/21235525/ccs,50,137,90,277,2,1,0,2,8,2,0,4.0,2
H1,m84137_260214_004236_s1/118948087/ccs,50,135,83,268,16,0,0,8,15,7,1,1.875,1
H1,m84137_260214_004236_s1/67047853/ccs,50,129,89,268,22,0,0,4,15,4,0,3.75,0
H1,m84137_260214_004236_s1/251663037/ccs,50,133,86,269,15,1,0,1,7,1,0,7.0,0
H1,m84137_260214_004236_s1/192484013/ccs,50,184,87,321,19,1,0,6,10,6,0,1.6666666666666667,1
H1,m84137_260214_004236_s1/143983967/ccs,50,151,87,288,27,1,0,6,25,4,2,4.166666666666667,1
H1,m84137_260214_004236_s1/88347683/ccs,53,167,90,310,15,1,0,7,38,7,0,5.428571428571429,3
H1,m84137_260214_004236_s1/23461955/ccs,50,139,93,282,6,1,0,7,22,7,0,3.142857142857143,5
H1,m84137_260214_004236_s1/232657864/ccs,50,135,87,272,10,1,0,6,24,5,1,4.0,0
H1,m84137_260214_004236_s1/51642455/ccs,51,138,89,278,14,0,0,6,15,6,0,2.5,1
H1,m84137_260214_004236_s1/8065739/ccs,50,132,89,271,17,0,0,5,15,4,1,3.0,1
H1,m84137_260214_004236_s1/168761067/ccs,54,131,89,274,31,0,0,3,5,3,0,1.6666666666666667,0
H1,m84137_260214_004236_s1/12977343/ccs,50,163,86,299,31,2,0,6,22,6,0,3.6666666666666665,4
H1,m84137_260214_004236_s1/33165736/ccs,50,138,86,274,21,2,0,7,27,6,1,3.857142857142857,1
H1,m84137_260214_004236_s1/197858916/ccs,52,156,85,293,26,0,0,7,15,6,1,2.142857142857143,5
H3,m84137_260214_004236_s1/73401810/ccs,49,166,94,309,14,1,0,6,22,4,2,3.6666666666666665,1
H3,m84137_260214_004236_s1/23791630/ccs,50,176,87,313,25,1,0,7,14,7,0,2.0,3
H3,m84137_260214_004236_s1/146281875/ccs,50,169,86,305,22,1,0,10,31,7,3,3.1,4
H3,m84137_260214_004236_s1/218040069/ccs,50,169,87,306,3,0,0,8,22,7,1,2.75,4
H3,m84137_260214_004236_s1/191040490/ccs,50,157,96,303,4,2,0,7,31,5,2,4.428571428571429,2
H3,m84137_260214_004236_s1/48890556/ccs,50,160,86,296,20,1,0,12,43,7,5,3.5833333333333335,3
H3,m84137_260214_004236_s1/99095255/ccs,50,184,87,321,33,0,0,10,37,5,5,3.7,0
H3,m84137_260214_004236_s1/2097690/ccs,58,2958,52,3068,267,8,0,104,1020,84,20,9.807692307692308,31
H3,m84137_260214_004236_s1/22481974/ccs,50,181,88,319,29,2,0,11,34,8,3,3.090909090909091,1
H3,m84137_260214_004236_s1/169809764/ccs,50,172,98,320,23,0,0,8,28,7,1,3.5,1
H3,m84137_260214_004236_s1/82051943/ccs,50,171,92,313,23,2,1,7,33,4,3,4.714285714285714,1
H3,m84137_260214_004236_s1/150342062/ccs,50,231,85,366,37,0,0,6,21,5,1,3.5,0
H3,m84137_260214_004236_s1/121768635/ccs,50,171,85,306,43,0,0,3,6,2,1,2.0,1
H3,m84137_260214_004236_s1/206443279/ccs,50,183,86,319,61,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/237175291/ccs,53,159,106,318,25,2,0,6,27,4,2,4.5,0
H3,m84137_260214_004236_s1/256443416/ccs,50,159,96,305,28,0,0,9,21,8,1,2.3333333333333335,5
H3,m84137_260214_004236_s1/90835560/ccs,52,188,88,328,12,2,0,11,32,11,0,2.909090909090909,5
H3,m84137_260214_004236_s1/6491893/ccs,50,185,87,322,23,1,0,8,29,6,2,3.625,2
H3,m84137_260214_004236_s1/3015164/ccs,50,173,90,313,9,1,0,7,23,5,2,3.2857142857142856,2
H3,m84137_260214_004236_s1/133431570/ccs,49,168,86,303,25,0,0,9,27,9,0,3.0,4
H3,m84137_260214_004236_s1/31721716/ccs,50,170,92,312,25,1,0,8,23,7,1,2.875,3
H3,m84137_260214_004236_s1/195825563/ccs,50,185,83,318,11,0,0,9,26,7,2,2.888888888888889,5
H3,m84137_260214_004236_s1/5636598/ccs,50,171,88,309,35,0,0,6,9,6,0,1.5,3
H3,m84137_260214_004236_s1/23397850/ccs,54,158,85,297,10,1,0,6,17,5,1,2.8333333333333335,2
H3,m84137_260214_004236_s1/92604325/ccs,50,153,80,283,51,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/105713116/ccs,50,253,86,389,65,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/67307854/ccs,50,169,100,319,12,2,0,12,37,7,5,3.0833333333333335,2
H3,m84137_260214_004236_s1/93783117/ccs,50,174,90,314,10,0,0,11,39,7,4,3.5454545454545454,3
H3,m84137_260214_004236_s1/45353303/ccs,59,170,84,313,28,1,0,8,23,6,2,2.875,1
H3,m84137_260214_004236_s1/134611907/ccs,62,155,85,302,10,0,0,5,20,5,0,4.0,0
H3,m84137_260214_004236_s1/111151212/ccs,50,166,93,309,24,0,0,9,19,6,3,2.111111111111111,1
H3,m84137_260214_004236_s1/193528650/ccs,50,160,85,295,18,0,0,8,28,6,2,3.5,1
H3,m84137_260214_004236_s1/55250196/ccs,50,159,93,302,24,0,0,5,18,5,0,3.6,1
H3,m84137_260214_004236_s1/29754227/ccs,50,159,86,295,53,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/82576222/ccs,50,162,86,298,54,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/124060981/ccs,50,189,85,324,63,0,0,0,0,0,0,0.0,0
