sample,read_id,allele,CAG_count,Upstream_insertions_bp,Upstream_matches_bp,Upstream_complexity,Repeat_insertions_bp,Repeat_matches_bp,Repeat_complexity,Downstream_insertions_bp,Downstream_matches_bp,Downstream_complexity,Total_insertions_bp,Total_matches_bp,Total_complexity,Structural_pattern,Read_length
H3,m84137_260214_004236_s1/34670597/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/32115190/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/61671239/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/60687520/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/47057563/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/249304111/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/151782396/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/224398555/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/208672517/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/254874761/ccs,1,19,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/225773075/ccs,1,19,0,0,0,108,190,0.3624161073825503,0,0,0.0,108,190,0.3624161073825503,Repeat-enriched,298
H3,m84137_260214_004236_s1/228066312/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/145035739/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/170987746/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/32248104/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/69080195/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/93722451/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/121639132/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/246089701/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/264178143/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/28906067/ccs,1,20,0,0,0,105,193,0.3523489932885906,0,0,0.0,105,193,0.3523489932885906,Repeat-enriched,298
H3,m84137_260214_004236_s1/183895240/ccs,1,20,0,0,0,106,193,0.35451505016722407,0,0,0.0,106,193,0.35451505016722407,Repeat-enriched,299
H3,m84137_260214_004236_s1/99549643/ccs,1,20,0,0,0,106,193,0.35451505016722407,0,0,0.0,106,193,0.35451505016722407,Repeat-enriched,299
H3,m84137_260214_004236_s1/245699750/ccs,1,19,0,0,0,106,193,0.35451505016722407,0,0,0.0,106,193,0.35451505016722407,Repeat-enriched,299
H3,m84137_260214_004236_s1/250154048/ccs,1,20,0,0,0,107,193,0.3566666666666667,0,0,0.0,107,193,0.3566666666666667,Repeat-enriched,300
H3,m84137_260214_004236_s1/45220451/ccs,1,19,0,0,0,107,193,0.3566666666666667,0,0,0.0,107,193,0.3566666666666667,Repeat-enriched,300
H3,m84137_260214_004236_s1/253756039/ccs,1,19,0,0,0,107,193,0.3566666666666667,0,0,0.0,107,193,0.3566666666666667,Repeat-enriched,300
H3,m84137_260214_004236_s1/28903921/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/112918972/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/56885300/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/51774200/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/47319316/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/43385542/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/74122983/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/85393666/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/121378444/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/140512981/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/163908853/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/54464598/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/75238954/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/47977374/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/91886058/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/48566841/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/49156763/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/57544573/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/216402020/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/237568453/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/184751519/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/191696344/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/228265797/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/218042680/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/248843948/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/229771163/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/226100492/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/237307627/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/81333178/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/120127603/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/121310103/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/126682364/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/173936551/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/203100135/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/180622897/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/204149597/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/210111602/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/182194812/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/170330030/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/189728938/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/221317738/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/183437325/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/239011175/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/8394011/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/31199121/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/5638423/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/2425216/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/50464547/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/159449172/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/163644139/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/143720984/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/223480655/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/191567744/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/243077047/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/217584914/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/135660978/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/155780317/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/19862810/ccs,1,19,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/230557570/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/77992416/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/112725401/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/115675037/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/143593688/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/226628968/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/127731897/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/25690201/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/51446058/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/46008797/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/60229245/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/223872119/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/11342462/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/158799648/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/176165649/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/90245014/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/78318474/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/264245635/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/48759372/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/121048046/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/142345959/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/173410822/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/225187467/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/180751472/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/235018013/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/209126632/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/204210778/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/252708142/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/235735598/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/217057578/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/68747864/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/93324906/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/89261503/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/89129808/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/102566758/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/149687737/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/169019368/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/171378773/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/175901639/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/179569167/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/193987699/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/53285839/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/15013544/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/60036661/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/45092350/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/46402564/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/90051989/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/128717403/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/246153983/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/21042168/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/208470355/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/227543207/ccs,1,20,0,0,0,108,193,0.3588039867109635,0,0,0.0,108,193,0.3588039867109635,Repeat-enriched,301
H3,m84137_260214_004236_s1/176098164/ccs,1,20,0,0,0,109,193,0.3609271523178808,0,0,0.0,109,193,0.3609271523178808,Repeat-enriched,302
H3,m84137_260214_004236_s1/25103157/ccs,1,20,0,0,0,109,193,0.3609271523178808,0,0,0.0,109,193,0.3609271523178808,Repeat-enriched,302
H3,m84137_260214_004236_s1/184156653/ccs,1,20,0,0,0,109,193,0.3609271523178808,0,0,0.0,109,193,0.3609271523178808,Repeat-enriched,302
H3,m84137_260214_004236_s1/113642496/ccs,1,20,0,0,0,109,193,0.3609271523178808,0,0,0.0,109,193,0.3609271523178808,Repeat-enriched,302
H3,m84137_260214_004236_s1/262016849/ccs,1,20,0,0,0,110,193,0.36303630363036304,0,0,0.0,110,193,0.36303630363036304,Repeat-enriched,303
H3,m84137_260214_004236_s1/79432680/ccs,1,20,0,0,0,110,193,0.36303630363036304,0,0,0.0,110,193,0.36303630363036304,Repeat-enriched,303
H3,m84137_260214_004236_s1/54332150/ccs,1,20,0,0,0,110,193,0.36303630363036304,0,0,0.0,110,193,0.36303630363036304,Repeat-enriched,303
H3,m84137_260214_004236_s1/35455540/ccs,1,20,0,0,0,111,193,0.3651315789473684,0,0,0.0,111,193,0.3651315789473684,Repeat-enriched,304
H3,m84137_260214_004236_s1/97980808/ccs,1,20,0,0,0,111,193,0.3651315789473684,0,0,0.0,111,193,0.3651315789473684,Repeat-enriched,304
H3,m84137_260214_004236_s1/107679918/ccs,1,20,0,0,0,111,193,0.3651315789473684,0,0,0.0,111,193,0.3651315789473684,Repeat-enriched,304
H3,m84137_260214_004236_s1/108925348/ccs,1,20,0,0,0,111,193,0.3651315789473684,0,0,0.0,111,193,0.3651315789473684,Repeat-enriched,304
H3,m84137_260214_004236_s1/135991679/ccs,1,20,0,0,0,111,193,0.3651315789473684,0,0,0.0,111,193,0.3651315789473684,Repeat-enriched,304
H3,m84137_260214_004236_s1/52695139/ccs,1,20,0,0,0,111,193,0.3651315789473684,0,0,0.0,111,193,0.3651315789473684,Repeat-enriched,304
